Reading	X	Y	Z	L*	a*	b*	380.000	383.333	386.667	390.000	393.333	396.667	400.000	403.333	406.667	410.000	413.333	416.667	420.000	423.333	426.667	430.000	433.333	436.667	440.000	443.333	446.667	450.000	453.333	456.667	460.000	463.333	466.667	470.000	473.333	476.667	480.000	483.333	486.667	490.000	493.333	496.667	500.000	503.333	506.667	510.000	513.333	516.667	520.000	523.333	526.667	530.000	533.333	536.667	540.000	543.333	546.667	550.000	553.333	556.667	560.000	563.333	566.667	570.000	573.333	576.667	580.000	583.333	586.667	590.000	593.333	596.667	600.000	603.333	606.667	610.000	613.333	616.667	620.000	623.333	626.667	630.000	633.333	636.667	640.000	643.333	646.667	650.000	653.333	656.667	660.000	663.333	666.667	670.000	673.333	676.667	680.000	683.333	686.667	690.000	693.333	696.667	700.000	703.333	706.667	710.000	713.333	716.667	720.000	723.333	726.667	730.000
1	0.181548	0.185457	0.149122	1.675224	0.110234	0.072925	-0.234813	-0.234813	-0.234813	-0.234813	-0.234813	-0.234813	-0.234813	-0.235251	-0.235639	-0.235871	-0.235841	-0.236123	-0.237269	0.015073	0.108042	0.144333	0.173875	0.198918	0.21139	0.213367	0.216059	0.217987	0.216081	0.213622	0.214383	0.211812	0.211117	0.215593	0.219783	0.218249	0.215071	0.211316	0.206757	0.201331	0.194229	0.188241	0.196058	0.199782	0.191203	0.183992	0.182925	0.183912	0.184437	0.182961	0.178545	0.172738	0.167167	0.164347	0.16618	0.165832	0.162965	0.161278	0.160721	0.16438	0.171178	0.178568	0.186377	0.191949	0.197704	0.201441	0.202626	0.20669	0.211427	0.212046	0.21146	0.208278	0.206334	0.20365	0.198221	0.196824	0.195974	0.192724	0.186712	0.180789	0.17831	0.178833	0.177677	0.179383	0.18061	0.182304	0.179762	0.174023	0.178675	0.18818	0.194174	0.19517	0.184233	0.172068	0.172167	0.160319	0.156214	0.1658	0.173754	0.172895	0.181065	0.192069	0.197881	0.213226	0.216025	0.233621	0.242158	0.246264	0.282255	0.322462	0.329292	0.308543
2	0.179587	0.184894	0.146210	1.670137	0.052996	0.119125	-0.290279	-0.290279	-0.290279	-0.290279	-0.290279	-0.290279	-0.290279	-0.290784	-0.291224	-0.29147	-0.291392	-0.291699	-0.293075	-0.012569	0.0898055	0.138509	0.176857	0.200612	0.211755	0.21395	0.215905	0.215621	0.214685	0.216231	0.217738	0.215617	0.21685	0.214967	0.210056	0.214075	0.212409	0.208082	0.201517	0.199407	0.200828	0.193102	0.194012	0.198342	0.194346	0.191127	0.186163	0.182648	0.18281	0.18232	0.179297	0.173191	0.166597	0.164474	0.165734	0.163903	0.162141	0.162935	0.16292	0.165561	0.16954	0.178133	0.185293	0.194754	0.198884	0.200712	0.202005	0.203626	0.208665	0.212158	0.212156	0.208497	0.19949	0.19397	0.195359	0.197871	0.198363	0.196304	0.185798	0.180254	0.178213	0.177918	0.173571	0.169442	0.173711	0.172887	0.169928	0.173674	0.178176	0.183327	0.191221	0.191472	0.173474	0.154977	0.155469	0.159351	0.1464	0.15695	0.165143	0.174284	0.200347	0.184508	0.166305	0.186921	0.198637	0.22064	0.251714	0.271042	0.265129	0.274647	0.318848	0.350773
3	0.181242	0.184618	0.149098	1.667646	0.130555	0.060305	-0.219533	-0.219533	-0.219533	-0.219533	-0.219533	-0.219533	-0.219533	-0.219954	-0.220326	-0.220553	-0.220536	-0.220811	-0.221894	0.00915668	0.111843	0.148781	0.178688	0.201116	0.214647	0.212412	0.215635	0.21858	0.214982	0.216786	0.218369	0.210378	0.206808	0.209799	0.212991	0.2142	0.211241	0.205621	0.199967	0.190314	0.184086	0.193873	0.19798	0.19741	0.194544	0.190082	0.183494	0.178485	0.179737	0.183187	0.181847	0.173432	0.165848	0.163757	0.160866	0.161962	0.1617	0.161974	0.163041	0.163375	0.167728	0.175775	0.184687	0.191582	0.197398	0.200577	0.203348	0.206845	0.206846	0.210192	0.215478	0.211937	0.205579	0.200669	0.197858	0.197936	0.196176	0.192365	0.186351	0.182854	0.179192	0.17896	0.18074	0.178592	0.175191	0.172737	0.171352	0.176318	0.191086	0.196499	0.190651	0.19291	0.191819	0.173874	0.151858	0.144029	0.159967	0.173827	0.160833	0.157606	0.178378	0.195461	0.201585	0.179678	0.191579	0.252644	0.26994	0.304134	0.298733	0.295691	0.35058	0.368053
4	0.182726	0.186523	0.152753	1.684859	0.116264	0.020975	-0.154108	-0.154108	-0.154108	-0.154108	-0.154108	-0.154108	-0.154108	-0.154452	-0.154764	-0.154975	-0.155016	-0.155264	-0.156082	-0.00351898	0.0841169	0.127791	0.180422	0.204253	0.212718	0.21518	0.219293	0.220954	0.219503	0.219613	0.218689	0.213537	0.215049	0.221748	0.221645	0.221046	0.213	0.202233	0.197463	0.193578	0.198504	0.201156	0.201087	0.198359	0.19304	0.188541	0.186633	0.187741	0.188241	0.186953	0.181614	0.171862	0.164233	0.164412	0.166369	0.16517	0.162763	0.163013	0.166471	0.167763	0.170555	0.177469	0.186701	0.195077	0.200174	0.203445	0.205452	0.208233	0.211221	0.213213	0.211723	0.205582	0.201276	0.199268	0.197272	0.198007	0.196221	0.193236	0.189427	0.185952	0.1839	0.184237	0.181142	0.177063	0.177787	0.174337	0.172445	0.178258	0.187951	0.190344	0.191092	0.183039	0.171363	0.160346	0.178201	0.187407	0.168541	0.150089	0.14997	0.171877	0.201699	0.226897	0.242742	0.237984	0.233721	0.26805	0.25708	0.267336	0.32944	0.348273	0.337166	0.352943
5	0.179896	0.183680	0.147869	1.659177	0.112721	0.068914	-0.233362	-0.233362	-0.233362	-0.233362	-0.233362	-0.233362	-0.233362	-0.233798	-0.234184	-0.234414	-0.234384	-0.234665	-0.235809	-0.0335866	0.091391	0.144115	0.180387	0.197994	0.207618	0.211389	0.21592	0.21814	0.216878	0.21673	0.218182	0.210495	0.21354	0.218213	0.219486	0.221865	0.204568	0.19521	0.201212	0.205172	0.201506	0.194667	0.188743	0.188713	0.189836	0.184985	0.181536	0.180253	0.181284	0.182011	0.180982	0.170514	0.16509	0.161313	0.161225	0.161363	0.161287	0.161841	0.161024	0.163589	0.171215	0.176071	0.184992	0.191928	0.196441	0.199523	0.19931	0.20258	0.205932	0.20937	0.211774	0.208238	0.204311	0.200001	0.196695	0.197169	0.194847	0.190098	0.184906	0.178572	0.175872	0.179617	0.180189	0.17915	0.179251	0.173784	0.172166	0.173553	0.178876	0.192177	0.187744	0.186521	0.185087	0.178104	0.166151	0.167065	0.167388	0.156799	0.164985	0.174629	0.190845	0.210877	0.204495	0.226713	0.221912	0.213402	0.237181	0.242529	0.272366	0.309836	0.338203	0.288333

6	0.192084	0.195535	0.164276	1.766258	0.143319	-0.056222	-0.12025	-0.12025	-0.12025	-0.12025	-0.12025	-0.12025	-0.12025	-0.120562	-0.120851	-0.121062	-0.121141	-0.121383	-0.122066	0.0502733	0.100053	0.144361	0.186798	0.208242	0.217516	0.223212	0.227729	0.232497	0.232146	0.234499	0.233697	0.230419	0.229767	0.231696	0.226425	0.227681	0.226625	0.230084	0.223079	0.221457	0.21637	0.216162	0.215977	0.211999	0.205883	0.202035	0.194236	0.189427	0.194224	0.196022	0.19028	0.181428	0.175961	0.171932	0.170071	0.169812	0.170377	0.17112	0.172709	0.173922	0.180611	0.186825	0.194987	0.202117	0.207297	0.212171	0.213308	0.215699	0.219177	0.22133	0.223577	0.222666	0.213787	0.205297	0.205213	0.207031	0.205847	0.203001	0.197195	0.195531	0.189678	0.184239	0.187915	0.188807	0.183925	0.17798	0.1822	0.192077	0.198196	0.203845	0.198442	0.205232	0.211924	0.200701	0.179742	0.184562	0.201121	0.202585	0.203498	0.210547	0.223749	0.255845	0.242775	0.242312	0.257007	0.291848	0.324864	0.341072	0.332164	0.344989	0.345112	0.382589
7	0.187107	0.191686	0.154186	1.731496	0.092166	0.074326	-0.220176	-0.220176	-0.220176	-0.220176	-0.220176	-0.220176	-0.220176	-0.220603	-0.220982	-0.221216	-0.221204	-0.221486	-0.222582	-0.0210588	0.0839179	0.151092	0.190999	0.204886	0.211519	0.21706	0.222759	0.227015	0.227385	0.223588	0.225335	0.224355	0.226202	0.226386	0.219487	0.216279	0.209992	0.215822	0.212688	0.202656	0.208958	0.211638	0.205509	0.19478	0.191722	0.191056	0.190283	0.18707	0.190174	0.193007	0.189144	0.179969	0.173495	0.171777	0.170156	0.171834	0.169416	0.168095	0.165946	0.169529	0.178057	0.184015	0.191442	0.200647	0.205561	0.20815	0.210726	0.214535	0.216323	0.217287	0.218439	0.216064	0.210972	0.207146	0.203734	0.20369	0.204245	0.200372	0.19356	0.189347	0.185931	0.179773	0.177537	0.183314	0.180826	0.176893	0.181486	0.18232	0.185846	0.192691	0.195437	0.187627	0.180593	0.163274	0.155704	0.166842	0.174566	0.176895	0.186736	0.187175	0.188243	0.205641	0.227601	0.243553	0.236352	0.240235	0.271026	0.263073	0.25464	0.325743	0.332395	0.34668
8	0.188050	0.192772	0.153845	1.741306	0.087959	0.097677	-0.237572	-0.237572	-0.237572	-0.237572	-0.237572	-0.237572	-0.237572	-0.23802	-0.238416	-0.238655	-0.238629	-0.238919	-0.240088	-0.0245417	0.0958775	0.146778	0.181213	0.201303	0.2146	0.217641	0.222434	0.222493	0.223595	0.225854	0.228767	0.224888	0.225538	0.226113	0.219092	0.226172	0.230415	0.211608	0.203866	0.203346	0.206104	0.205599	0.205955	0.204331	0.20235	0.19941	0.195548	0.191895	0.188765	0.186308	0.185448	0.181893	0.175605	0.17271	0.172114	0.170183	0.168106	0.165744	0.166674	0.171435	0.178723	0.187417	0.194657	0.200186	0.206113	0.20849	0.21135	0.213216	0.216299	0.220706	0.223735	0.219961	0.211705	0.207605	0.205115	0.204392	0.202923	0.197656	0.194433	0.18803	0.185176	0.183367	0.183502	0.18325	0.183413	0.184209	0.185012	0.186448	0.192128	0.200748	0.19149	0.185346	0.176274	0.176451	0.173114	0.170706	0.175864	0.191808	0.205137	0.202416	0.207399	0.208644	0.231913	0.235546	0.221381	0.254163	0.244567	0.271393	0.317691	0.350888	0.3607	0.384963
