Reading	X	Y	Z	L*	a*	b*	380.000	390.000	400.000	410.000	420.000	430.000	440.000	450.000	460.000	470.000	480.000	490.000	500.000	510.000	520.000	530.000	540.000	550.000	560.000	570.000	580.000	590.000	600.000	610.000	620.000	630.000	640.000	650.000	660.000	670.000	680.000	690.000	700.000	710.000	720.000	730.000
1	0.165186	0.167075	0.133113	1.509186	0.165216	0.088900	-0.0651642	-0.0654681	-0.0657987	-0.066157	-0.0664271	0.118153	0.18983	0.200691	0.191249	0.176458	0.165328	0.156902	0.157779	0.159653	0.162091	0.15691	0.149508	0.150489	0.15734	0.175965	0.18807	0.195328	0.19121	0.182553	0.169633	0.15605	0.155925	0.153317	0.157265	0.150624	0.132212	0.136617	0.152826	0.174227	0.23712	0.274419
2	0.166651	0.168099	0.132307	1.518436	0.184512	0.120056	-0.0689263	-0.0692352	-0.0695713	-0.0699355	-0.0702062	0.12322	0.184425	0.19894	0.192709	0.173049	0.168339	0.157513	0.153799	0.156267	0.159655	0.157576	0.150557	0.150296	0.159367	0.179672	0.188763	0.200514	0.195658	0.18309	0.172873	0.160305	0.148988	0.152003	0.157712	0.145128	0.136735	0.13841	0.155035	0.177	0.230327	0.306684
3	0.174509	0.173622	0.139218	1.568323	0.286797	0.075597	-0.00270421	-0.00293013	-0.003176	-0.00344241	-0.00364737	0.127839	0.189678	0.200542	0.193614	0.181532	0.173847	0.165158	0.165034	0.162469	0.162817	0.159087	0.151841	0.151807	0.161285	0.185662	0.199671	0.204972	0.203949	0.190973	0.181486	0.17101	0.166522	0.164166	0.172972	0.173593	0.159665	0.169087	0.189175	0.193924	0.248817	0.31678
4	0.179614	0.176997	0.140650	1.598807	0.361522	0.101116	-0.034468	-0.0347413	-0.0350387	-0.035361	-0.0356039	0.130851	0.193184	0.206038	0.200561	0.184458	0.177241	0.166111	0.16578	0.161682	0.160469	0.160777	0.153127	0.152039	0.163418	0.189915	0.206141	0.211933	0.211017	0.199783	0.191367	0.180991	0.169031	0.168557	0.181413	0.169033	0.159431	0.150549	0.184515	0.243602	0.304537	0.361985
5	0.188286	0.183223	0.145218	1.655048	0.469284	0.111849	-0.0255306	-0.0257987	-0.0260905	-0.0264067	-0.0266469	0.133698	0.197269	0.210732	0.207875	0.192603	0.183009	0.172654	0.165596	0.160782	0.164012	0.163106	0.153169	0.154241	0.168948	0.198545	0.218278	0.224382	0.221394	0.210395	0.201812	0.192686	0.181802	0.17913	0.190028	0.176825	0.174853	0.180686	0.168108	0.210331	0.274012	0.314122
6	0.198309	0.190566	0.144630	1.721371	0.588158	0.237301	-0.0626589	-0.0629839	-0.0633375	-0.0637207	-0.0640059	0.139041	0.201945	0.215602	0.20684	0.194627	0.176287	0.167892	0.170991	0.166922	0.164118	0.164241	0.158477	0.157202	0.173238	0.205258	0.231812	0.238851	0.235069	0.223152	0.218112	0.21095	0.20045	0.195276	0.204699	0.201387	0.17752	0.179199	0.19776	0.238759	0.304723	0.329479
7	0.207383	0.195475	0.147061	1.765719	0.763417	0.267861	-0.0722215	-0.0725647	-0.0729382	-0.0733429	-0.0736402	0.146799	0.208673	0.219799	0.213616	0.193481	0.181106	0.170463	0.157907	0.160211	0.164133	0.16283	0.154522	0.158512	0.1793	0.212903	0.242933	0.255707	0.246406	0.237651	0.229772	0.223669	0.21068	0.209356	0.217761	0.210797	0.180551	0.173062	0.192378	0.245881	0.328228	0.359494
8	0.213172	0.199661	0.149599	1.803535	0.834169	0.285134	-0.00682391	-0.00708157	-0.00736198	-0.00766582	-0.00789861	0.143458	0.208151	0.222618	0.21021	0.189292	0.178545	0.169101	0.166465	0.160369	0.166399	0.165115	0.156463	0.158881	0.182489	0.219111	0.248758	0.264505	0.255074	0.243686	0.237438	0.232372	0.223206	0.215977	0.214745	0.207192	0.191606	0.160006	0.203292	0.237643	0.295254	0.345859
9	0.228013	0.210266	0.160767	1.899323	1.020580	0.239436	0.048165	0.0479683	0.0477542	0.0475223	0.0473409	0.158014	0.217874	0.229328	0.222674	0.207017	0.184651	0.178164	0.172783	0.168004	0.173172	0.17112	0.16188	0.161814	0.185682	0.231339	0.268703	0.277835	0.27281	0.260501	0.25549	0.24883	0.243168	0.245022	0.247533	0.236715	0.230671	0.226104	0.245128	0.28482	0.30741	0.390132
10	0.235508	0.215531	0.160741	1.946886	1.118218	0.321942	-0.0113943	-0.0116776	-0.0119859	-0.01232	-0.0125713	0.161001	0.225337	0.235608	0.224059	0.205669	0.191901	0.186146	0.175091	0.171179	0.173175	0.17026	0.160291	0.163518	0.191187	0.236159	0.276811	0.289316	0.285149	0.27259	0.266216	0.263112	0.255026	0.251862	0.26178	0.250336	0.249228	0.24349	0.253459	0.292404	0.354919	0.40571
11	0.240477	0.218820	0.154333	1.976593	1.190834	0.494146	-0.0712803	-0.0716442	-0.0720402	-0.0724693	-0.0727949	0.144848	0.219334	0.233241	0.223942	0.204992	0.189411	0.17731	0.168907	0.162856	0.171239	0.169217	0.161165	0.164262	0.194433	0.242367	0.285487	0.303233	0.294151	0.278506	0.274508	0.272698	0.268667	0.262794	0.262514	0.261411	0.245512	0.214466	0.214654	0.243936	0.317863	0.343758
12	0.248332	0.224387	0.164249	2.026880	1.291259	0.393632	-0.0179133	-0.018214	-0.0185413	-0.0188959	-0.0191588	0.17093	0.229874	0.239517	0.228872	0.209786	0.201465	0.188451	0.17359	0.171232	0.174262	0.168885	0.162889	0.167063	0.198532	0.25051	0.290116	0.312437	0.303667	0.289719	0.282878	0.280059	0.267917	0.271307	0.269491	0.278043	0.271423	0.258604	0.252041	0.293703	0.365274	0.416641
13	0.252033	0.225991	0.167545	2.041369	1.378280	0.356382	0.0449672	0.0447501	0.0445138	0.0442578	0.0440572	0.165392	0.232839	0.242385	0.228966	0.209775	0.201242	0.181685	0.174612	0.166768	0.170947	0.172425	0.162717	0.168347	0.198367	0.250816	0.295457	0.316722	0.308905	0.293899	0.28657	0.281303	0.280514	0.282476	0.278478	0.267897	0.261748	0.244254	0.228677	0.275711	0.323093	0.360233
14	0.252950	0.226033	0.160188	2.041745	1.413681	0.495926	-0.0293953	-0.0297108	-0.0300541	-0.0304261	-0.030707	0.160657	0.231412	0.240941	0.230093	0.201979	0.184247	0.1693	0.166808	0.165354	0.168923	0.169011	0.161441	0.164965	0.19822	0.254317	0.30143	0.320183	0.313846	0.298933	0.290939	0.286996	0.280443	0.273006	0.275567	0.265549	0.257099	0.24857	0.24761	0.279206	0.303192	0.382797
