Reading	X	Y	Z	L*	a*	b*	380.000	383.333	386.667	390.000	393.333	396.667	400.000	403.333	406.667	410.000	413.333	416.667	420.000	423.333	426.667	430.000	433.333	436.667	440.000	443.333	446.667	450.000	453.333	456.667	460.000	463.333	466.667	470.000	473.333	476.667	480.000	483.333	486.667	490.000	493.333	496.667	500.000	503.333	506.667	510.000	513.333	516.667	520.000	523.333	526.667	530.000	533.333	536.667	540.000	543.333	546.667	550.000	553.333	556.667	560.000	563.333	566.667	570.000	573.333	576.667	580.000	583.333	586.667	590.000	593.333	596.667	600.000	603.333	606.667	610.000	613.333	616.667	620.000	623.333	626.667	630.000	633.333	636.667	640.000	643.333	646.667	650.000	653.333	656.667	660.000	663.333	666.667	670.000	673.333	676.667	680.000	683.333	686.667	690.000	693.333	696.667	700.000	703.333	706.667	710.000	713.333	716.667	720.000	723.333	726.667	730.000
1	0.243118	0.248021	0.240473	2.240362	0.160537	-0.677393	-0.0281013	-0.0281013	-0.0281013	-0.0281013	-0.0281013	-0.0281013	-0.0281013	-0.0283555	-0.0286091	-0.028849	-0.0290623	-0.0293182	-0.0296723	0.133673	0.219258	0.268265	0.301597	0.31784	0.322164	0.327819	0.327593	0.328911	0.32886	0.321143	0.318759	0.323312	0.323101	0.318611	0.317474	0.312867	0.312045	0.306535	0.294596	0.287516	0.280061	0.278318	0.278879	0.271897	0.262146	0.254516	0.254009	0.254726	0.249097	0.244691	0.246764	0.243967	0.235477	0.226479	0.225552	0.223378	0.218818	0.219732	0.224114	0.231386	0.237833	0.243855	0.25245	0.258586	0.260346	0.260146	0.263223	0.266584	0.263398	0.259935	0.260048	0.260119	0.258677	0.253081	0.246938	0.242398	0.241235	0.241038	0.239543	0.237408	0.233874	0.228904	0.229643	0.232006	0.236061	0.23742	0.233055	0.228836	0.232658	0.235579	0.230969	0.233132	0.232697	0.230517	0.226956	0.244124	0.25088	0.255446	0.28307	0.3004	0.297676	0.294781	0.300337	0.333214	0.351155	0.317095	0.363021	0.37376	0.35025	0.326648	0.349417	0.370041
2	0.247245	0.250396	0.247806	2.261816	0.234705	-0.778848	0.0624452	0.0624452	0.0624452	0.0624452	0.0624452	0.0624452	0.0624452	0.0622941	0.0621224	0.0619023	0.0616064	0.0613864	0.061406	0.198681	0.240741	0.2825	0.309946	0.326638	0.330162	0.333317	0.330294	0.328617	0.325541	0.323527	0.325537	0.32344	0.322704	0.318123	0.31746	0.318769	0.318447	0.309643	0.301823	0.286138	0.274119	0.280338	0.277181	0.27026	0.266529	0.263451	0.256761	0.256523	0.251486	0.247454	0.247486	0.244598	0.237668	0.232064	0.228586	0.224752	0.221073	0.222049	0.225325	0.232242	0.24022	0.246562	0.252835	0.258507	0.262421	0.263874	0.264039	0.26312	0.26063	0.259428	0.261984	0.264041	0.262849	0.258379	0.251064	0.245814	0.242759	0.243152	0.244961	0.245891	0.239544	0.231689	0.232552	0.23598	0.242761	0.243717	0.241349	0.237793	0.237886	0.24556	0.248383	0.242114	0.244885	0.256271	0.253317	0.259601	0.265654	0.269767	0.294955	0.305219	0.292132	0.317724	0.334956	0.350914	0.370608	0.370769	0.371419	0.358966	0.409286	0.431604	0.413507	0.431267
3	0.242511	0.248054	0.238654	2.240664	0.134738	-0.642542	-0.0695633	-0.0695633	-0.0695633	-0.0695633	-0.0695633	-0.0695633	-0.0695633	-0.0698658	-0.070158	-0.0704082	-0.0705849	-0.0708583	-0.0713827	0.122282	0.222265	0.26771	0.309771	0.321192	0.321935	0.328789	0.328517	0.327808	0.328513	0.321376	0.317644	0.319282	0.321753	0.315965	0.315807	0.314658	0.311242	0.308391	0.294631	0.280465	0.274462	0.276289	0.277808	0.267976	0.26301	0.258127	0.256848	0.257796	0.252988	0.248579	0.247889	0.242542	0.236656	0.231262	0.226327	0.221607	0.219128	0.219276	0.222629	0.229133	0.236444	0.245055	0.253185	0.258973	0.260846	0.261419	0.262474	0.261892	0.26014	0.260141	0.261351	0.261517	0.258431	0.251904	0.24491	0.240684	0.239798	0.241538	0.244217	0.241293	0.237383	0.228918	0.224935	0.227474	0.229158	0.227597	0.23057	0.236051	0.23915	0.244918	0.244135	0.23483	0.219808	0.217201	0.231692	0.24455	0.252466	0.263635	0.270129	0.282575	0.29096	0.276116	0.297196	0.284538	0.275126	0.305466	0.303519	0.329873	0.35766	0.371311	0.421559	0.482576
4	0.244441	0.248403	0.244152	2.243817	0.199055	-0.740898	0.0211199	0.0211199	0.0211199	0.0211199	0.0211199	0.0211199	0.0211199	0.0209222	0.0207136	0.0204849	0.0202271	0.0199911	0.0198389	0.152329	0.231853	0.263717	0.298276	0.31916	0.324042	0.330495	0.32961	0.330301	0.329647	0.325274	0.321418	0.323105	0.324401	0.321477	0.322869	0.320898	0.315562	0.308815	0.293356	0.281579	0.280053	0.285233	0.281452	0.268638	0.264667	0.26014	0.256507	0.257814	0.252703	0.246776	0.24556	0.241259	0.234542	0.228644	0.224858	0.220812	0.219056	0.218205	0.221019	0.228925	0.238503	0.246135	0.252198	0.258756	0.261968	0.26238	0.261037	0.261285	0.259132	0.255885	0.258799	0.263919	0.262363	0.254957	0.248203	0.243714	0.243424	0.2424	0.244169	0.239876	0.23272	0.230182	0.230058	0.234139	0.239863	0.240144	0.231424	0.228372	0.23587	0.2451	0.237924	0.231923	0.235322	0.237687	0.246628	0.256989	0.281277	0.294886	0.287303	0.303846	0.304081	0.309455	0.328797	0.334243	0.35326	0.334793	0.318582	0.323992	0.365546	0.379344	0.373924	0.403799
5	0.244835	0.248776	0.241675	2.247188	0.200458	-0.688327	0.000929472	0.000929472	0.000929472	0.000929472	0.000929472	0.000929472	0.000929472	0.00070847	0.000481294	0.000247844	8.17917e-06	-0.000236047	-0.000472356	0.132609	0.224179	0.275564	0.312311	0.32057	0.323198	0.328251	0.328978	0.329591	0.329567	0.325147	0.321197	0.317727	0.312379	0.311467	0.312168	0.308703	0.311001	0.303479	0.296155	0.29351	0.286412	0.280922	0.27819	0.271509	0.265939	0.261141	0.257696	0.253427	0.249008	0.244304	0.245338	0.243368	0.235665	0.227075	0.225338	0.221926	0.219266	0.219421	0.222125	0.229341	0.237739	0.244579	0.253009	0.259535	0.262983	0.261489	0.262875	0.263033	0.260889	0.260786	0.263656	0.262355	0.259545	0.256159	0.250849	0.245288	0.243352	0.245316	0.243431	0.241085	0.235785	0.230502	0.228856	0.235215	0.236738	0.237727	0.238133	0.242229	0.247282	0.245525	0.235448	0.22761	0.238819	0.238694	0.238436	0.249923	0.262495	0.271493	0.28458	0.308972	0.308545	0.297862	0.314545	0.337681	0.346532	0.34306	0.365896	0.390561	0.346784	0.353342	0.429638	0.49456

6	0.249766	0.255459	0.246211	2.307549	0.139382	-0.669883	-0.0492052	-0.0492052	-0.0492052	-0.0492052	-0.0492052	-0.0492052	-0.0492052	-0.0494903	-0.0497698	-0.0500216	-0.0502229	-0.0504946	-0.0509427	0.126068	0.244957	0.284492	0.306837	0.321986	0.32936	0.335106	0.336869	0.338237	0.333231	0.326344	0.328472	0.331104	0.333832	0.325587	0.323057	0.323736	0.323377	0.310458	0.300819	0.29478	0.289877	0.298176	0.28935	0.282005	0.273462	0.270421	0.266055	0.265933	0.258512	0.254894	0.254676	0.249453	0.239086	0.235265	0.231973	0.226783	0.225228	0.226731	0.229071	0.234667	0.244576	0.25361	0.260122	0.265907	0.268991	0.270737	0.270242	0.267018	0.267337	0.267727	0.268691	0.268116	0.265344	0.260186	0.255411	0.249441	0.247217	0.248943	0.246757	0.242227	0.240144	0.23626	0.237068	0.238052	0.242427	0.241811	0.237692	0.240093	0.246606	0.242794	0.237377	0.237471	0.244462	0.249601	0.251085	0.25796	0.276967	0.273497	0.286157	0.296627	0.31002	0.299314	0.273437	0.301186	0.346042	0.324132	0.315284	0.356244	0.323436	0.33921	0.360573	0.374989
7	0.247265	0.252461	0.243642	2.280469	0.155109	-0.668069	-0.0235021	-0.0235021	-0.0235021	-0.0235021	-0.0235021	-0.0235021	-0.0235021	-0.0237545	-0.0240073	-0.0242498	-0.0244709	-0.0247287	-0.0250682	0.131076	0.213347	0.272876	0.310537	0.324579	0.329028	0.334656	0.334921	0.334466	0.333538	0.329002	0.325623	0.323519	0.32028	0.319825	0.317362	0.315961	0.310514	0.309816	0.301606	0.288158	0.2808	0.280005	0.278148	0.272705	0.267349	0.260583	0.259993	0.264408	0.257256	0.251542	0.249716	0.245522	0.237109	0.232497	0.229658	0.227429	0.226862	0.226565	0.229366	0.234842	0.241363	0.248937	0.25573	0.262231	0.265222	0.265919	0.265416	0.266244	0.265476	0.265728	0.265835	0.266481	0.264405	0.258861	0.254811	0.250482	0.247245	0.248781	0.247653	0.241004	0.23915	0.237769	0.234159	0.235364	0.234327	0.230477	0.229867	0.2336	0.23626	0.23439	0.222932	0.219897	0.220423	0.223065	0.23442	0.245431	0.260151	0.275738	0.287689	0.298694	0.285568	0.280341	0.284591	0.267194	0.286072	0.262027	0.269539	0.264048	0.280102	0.354269	0.372649	0.350962
8	0.251323	0.256503	0.248575	2.316983	0.161589	-0.698256	0.00547966	0.00547966	0.00547966	0.00547966	0.00547966	0.00547966	0.00547966	0.00525787	0.00502866	0.0047899	0.00453962	0.00429055	0.00406758	0.150389	0.236632	0.272944	0.309038	0.326222	0.330855	0.335817	0.336395	0.337089	0.334077	0.326957	0.327356	0.329202	0.327611	0.323611	0.329892	0.330864	0.325262	0.314648	0.30452	0.297483	0.295891	0.290935	0.286258	0.278841	0.271251	0.267227	0.266211	0.264688	0.259667	0.253464	0.250197	0.248408	0.244957	0.237748	0.232464	0.22853	0.226922	0.228927	0.232246	0.237394	0.244658	0.253787	0.260822	0.267192	0.271547	0.270762	0.269009	0.27014	0.271641	0.271378	0.271388	0.271335	0.265981	0.263365	0.25917	0.252406	0.247644	0.246839	0.248702	0.247038	0.239181	0.235506	0.235067	0.238291	0.238822	0.238669	0.238327	0.241991	0.24266	0.238942	0.232658	0.239185	0.24282	0.237553	0.245193	0.255965	0.266412	0.276944	0.305813	0.318003	0.325114	0.325827	0.340112	0.348625	0.336233	0.318736	0.337863	0.359389	0.34317	0.335564	0.37232	0.39518
9	0.251080	0.255601	0.250788	2.308836	0.186918	-0.754090	0.0838301	0.0838301	0.0838301	0.0838301	0.0838301	0.0838301	0.0838301	0.0837007	0.0835455	0.0833272	0.0830089	0.0827943	0.0828983	0.2073	0.259072	0.279834	0.308304	0.325125	0.329601	0.334793	0.33598	0.336604	0.335054	0.32835	0.32197	0.31923	0.319201	0.317906	0.322238	0.317275	0.317819	0.308932	0.30261	0.290308	0.287377	0.299276	0.300723	0.284216	0.271929	0.265896	0.265117	0.266793	0.258884	0.251604	0.252263	0.248828	0.239705	0.234791	0.232746	0.228835	0.225177	0.225574	0.229718	0.236046	0.244939	0.25334	0.259859	0.264567	0.2689	0.270866	0.27299	0.272002	0.271384	0.269319	0.268993	0.268424	0.2637	0.259839	0.25575	0.250561	0.248926	0.248859	0.248699	0.245075	0.240737	0.235897	0.235077	0.236787	0.239944	0.243602	0.239567	0.241418	0.246037	0.233775	0.225426	0.231593	0.233878	0.231423	0.241193	0.254128	0.270758	0.274486	0.272932	0.298434	0.313996	0.30983	0.306832	0.324077	0.315186	0.30792	0.296124	0.34421	0.381638	0.370505	0.356189	0.394132
10	0.245896	0.251798	0.242599	2.274479	0.125663	-0.658714	-0.0328457	-0.0328457	-0.0328457	-0.0328457	-0.0328457	-0.0328457	-0.0328457	-0.0331084	-0.0333693	-0.0336135	-0.0338258	-0.034087	-0.0344644	0.127325	0.222288	0.268729	0.308163	0.32636	0.328296	0.333751	0.33445	0.336801	0.334464	0.326704	0.325241	0.322279	0.318945	0.315554	0.316952	0.315368	0.310697	0.299685	0.292865	0.287089	0.281092	0.278555	0.279146	0.2727	0.266412	0.267147	0.263681	0.258989	0.255436	0.250677	0.250236	0.246953	0.238781	0.232459	0.228786	0.22576	0.223532	0.224218	0.227773	0.232824	0.240695	0.250287	0.258684	0.265427	0.267735	0.2664	0.266546	0.268729	0.266876	0.265147	0.266013	0.266157	0.262829	0.257449	0.250378	0.243733	0.242412	0.244231	0.241406	0.239986	0.236313	0.230924	0.228811	0.22913	0.230703	0.225411	0.2256	0.229713	0.237348	0.244948	0.239857	0.22659	0.2187	0.223381	0.231021	0.231731	0.246522	0.263245	0.268364	0.271049	0.280656	0.288915	0.287613	0.286856	0.286046	0.256306	0.286765	0.286349	0.288781	0.297662	0.317144	0.36653

11	0.255503	0.261060	0.253143	2.358145	0.152955	-0.713524	0.0136719	0.0136719	0.0136719	0.0136719	0.0136719	0.0136719	0.0136719	0.0134556	0.0132299	0.012989	0.0127271	0.0124771	0.0122827	0.147861	0.229147	0.282803	0.320923	0.337406	0.338382	0.343985	0.342457	0.343041	0.342329	0.33625	0.333565	0.336687	0.334446	0.325833	0.330888	0.335689	0.328133	0.308928	0.300571	0.296293	0.293839	0.294519	0.292718	0.28455	0.275141	0.273731	0.275329	0.271326	0.259975	0.257116	0.260612	0.254829	0.246868	0.241977	0.237935	0.233919	0.231381	0.23198	0.236515	0.240854	0.248772	0.257437	0.265758	0.272716	0.278431	0.279156	0.278125	0.276941	0.275303	0.276748	0.278443	0.275326	0.27133	0.264999	0.260221	0.256089	0.25174	0.249487	0.248913	0.250255	0.245125	0.237607	0.237915	0.241369	0.245406	0.242177	0.238356	0.237919	0.244056	0.240341	0.234801	0.238201	0.236457	0.247814	0.260888	0.26039	0.273624	0.281339	0.285127	0.283584	0.283429	0.288093	0.289421	0.297307	0.319225	0.296186	0.272377	0.298968	0.342134	0.378154	0.387322	0.369892
