Reading	X	Y	Z	L*	a*	b*	380.000	390.000	400.000	410.000	420.000	430.000	440.000	450.000	460.000	470.000	480.000	490.000	500.000	510.000	520.000	530.000	540.000	550.000	560.000	570.000	580.000	590.000	600.000	610.000	620.000	630.000	640.000	650.000	660.000	670.000	680.000	690.000	700.000	710.000	720.000	730.000
13	0.609189	0.618851	0.651793	5.590059	0.504383	-2.667713	0.660075	0.660091	0.660109	0.660129	0.660232	0.798392	0.841472	0.836469	0.812356	0.78274	0.772208	0.745997	0.700024	0.6734	0.650121	0.62002	0.591904	0.572645	0.576386	0.602343	0.619236	0.624747	0.619417	0.603463	0.59094	0.5826	0.593777	0.605515	0.612074	0.638299	0.656265	0.72938	0.756713	0.837415	1.00319	1.16552
14	0.622753	0.634080	0.664072	5.727625	0.459151	-2.662357	0.643604	0.643578	0.64355	0.64352	0.64359	0.81384	0.858802	0.852452	0.828319	0.801025	0.790855	0.764643	0.718087	0.692305	0.667427	0.637491	0.603463	0.587147	0.592226	0.615965	0.635793	0.642265	0.635192	0.614763	0.604635	0.594428	0.602271	0.619065	0.619505	0.651546	0.67887	0.723227	0.786854	0.829701	0.959384	1.18296
15	0.638839	0.650267	0.678203	5.873836	0.478519	-2.677064	0.66732	0.667306	0.667291	0.667275	0.667352	0.825404	0.874831	0.868812	0.847333	0.819048	0.809829	0.784395	0.729115	0.704228	0.678992	0.653594	0.620294	0.601038	0.60817	0.634468	0.655284	0.666036	0.653228	0.627763	0.616886	0.61222	0.617299	0.626806	0.640762	0.662224	0.677731	0.720441	0.79649	0.8686	0.987861	1.16135
16	0.656176	0.669286	0.695021	6.045632	0.438105	-2.698366	0.65504	0.654984	0.654922	0.654855	0.6549	0.847787	0.898331	0.892897	0.871631	0.841711	0.825577	0.806225	0.749971	0.727945	0.704032	0.673642	0.63519	0.619394	0.627664	0.655594	0.671946	0.684715	0.67241	0.645859	0.634077	0.625089	0.626271	0.646013	0.662213	0.675385	0.700887	0.744816	0.807438	0.883357	0.979842	1.17853
17	0.676410	0.691026	0.715614	6.242008	0.408707	-2.748584	0.697467	0.69744	0.69741	0.697379	0.697446	0.867053	0.917139	0.91515	0.895807	0.869014	0.855075	0.828651	0.784463	0.759527	0.730825	0.69514	0.655448	0.635762	0.644096	0.675542	0.695236	0.709068	0.695577	0.666821	0.652718	0.644592	0.647401	0.662982	0.674695	0.67949	0.708392	0.774619	0.824895	0.90158	1.01964	1.21995
18	0.698492	0.714531	0.735982	6.454335	0.385202	-2.766793	0.699246	0.699191	0.69913	0.699065	0.699107	0.885401	0.942185	0.941707	0.923172	0.899946	0.882028	0.853168	0.813166	0.787829	0.753821	0.719514	0.677694	0.655554	0.665094	0.699966	0.722792	0.732499	0.722786	0.68848	0.670925	0.66753	0.666688	0.681518	0.692196	0.704837	0.730104	0.773825	0.832182	0.889205	1.05774	1.26902
19	0.724754	0.742393	0.761946	6.706010	0.360850	-2.815036	0.729737	0.729686	0.729631	0.729571	0.729612	0.906865	0.969953	0.973064	0.952473	0.936629	0.923371	0.892757	0.847324	0.814957	0.786121	0.747517	0.703773	0.680915	0.690034	0.726636	0.751848	0.759986	0.752889	0.718366	0.69428	0.691927	0.69073	0.703767	0.715623	0.721936	0.746038	0.810037	0.867426	0.931087	1.06786	1.26721
20	0.751066	0.771527	0.790820	6.969178	0.288995	-2.884816	0.801917	0.801926	0.801936	0.801947	0.802037	0.936096	0.999454	1.00469	0.982699	0.973694	0.961694	0.924742	0.882436	0.854561	0.819386	0.777821	0.731891	0.707142	0.71862	0.758091	0.782196	0.789703	0.778107	0.74695	0.715439	0.711266	0.706406	0.719659	0.733863	0.753332	0.772274	0.812391	0.908594	0.967549	1.06988	1.25862
21	0.786173	0.808982	0.824475	7.307505	0.248349	-2.895843	0.844849	0.844868	0.844888	0.844911	0.845011	0.976638	1.0382	1.04306	1.02447	1.01102	1.0024	0.977955	0.936497	0.892754	0.861054	0.814421	0.765037	0.739907	0.753652	0.796184	0.823664	0.831871	0.815859	0.781433	0.749216	0.742796	0.740192	0.744617	0.758458	0.7748	0.81087	0.848369	0.928879	0.995614	1.07498	1.28572
22	0.827250	0.853535	0.863514	7.709946	0.172413	-2.871482	0.859986	0.859968	0.859947	0.859925	0.859991	1.01359	1.08087	1.08941	1.07531	1.06533	1.06467	1.03836	0.990781	0.946699	0.912414	0.8625	0.807381	0.778672	0.790491	0.838877	0.871564	0.877328	0.858183	0.821512	0.78633	0.781564	0.78068	0.790253	0.807588	0.833525	0.846752	0.884475	0.980399	1.03938	1.13212	1.3629
23	0.869787	0.900713	0.902328	8.135342	0.052574	-2.783978	0.853966	0.853878	0.853782	0.853679	0.853677	1.04061	1.12743	1.14134	1.12381	1.1231	1.12893	1.09886	1.04993	1.00353	0.963596	0.909148	0.851893	0.818928	0.834759	0.888351	0.92257	0.929066	0.907456	0.863918	0.830332	0.811407	0.816864	0.817023	0.83935	0.859985	0.895336	0.929823	1.00244	1.08779	1.15589	1.33755
24	0.920388	0.954529	0.954050	8.606755	0.001104	-2.803763	0.946773	0.946741	0.946706	0.946668	0.946721	1.1078	1.18345	1.19454	1.18137	1.18676	1.20029	1.17085	1.11153	1.06711	1.02261	0.964306	0.902118	0.866687	0.883277	0.942166	0.981568	0.988516	0.961257	0.910814	0.877361	0.85816	0.858678	0.85719	0.885592	0.897914	0.939423	0.978529	1.04104	1.13047	1.19678	1.37297
25	0.982292	1.024101	1.007385	9.190622	-0.189065	-2.624694	0.903887	0.903707	0.903512	0.903301	0.903221	1.15051	1.2496	1.26643	1.25496	1.26039	1.28567	1.26741	1.19902	1.15148	1.09822	1.03735	0.9671	0.927629	0.949057	1.0145	1.05485	1.06243	1.02923	0.972721	0.933122	0.911157	0.915214	0.916508	0.93766	0.964173	0.987415	1.03691	1.10338	1.19436	1.26909	1.44268
26	1.061312	1.109332	1.080388	9.870920	-0.289497	-2.538468	0.98188	0.981698	0.9815	0.981286	0.981196	1.21886	1.32931	1.35295	1.34523	1.36105	1.38856	1.36399	1.29949	1.25133	1.1955	1.12171	1.04615	1.00163	1.02535	1.10228	1.1537	1.15585	1.1161	1.04974	1.00305	0.987221	0.98021	0.983192	1.00599	1.03543	1.0513	1.09184	1.14061	1.2434	1.35244	1.49618
