380,390,400,410,420,430,440,450,460,470,480,490,500,510,520,530,540,550,560,570,580,590,600,610,620,630,640,650,660,670,680,690,700,710,720,730
"-0,018882","-0,0191434","-0,0194279","-0,0197363","-0,0199576","0,156518","0,197789","0,210344","0,206038","0,20392","0,205811","0,19454","0,182692","0,176909","0,174164","0,168447","0,161101","0,159797","0,168588","0,186123","0,19948","0,205473","0,204493","0,191259","0,17731","0,167855","0,168169","0,172526","0,175048","0,185206","0,221176","0,260811","0,294207","0,31864","0,371324","0,501895"
"0,0114454","0,0112212","0,0109771","0,0107127","0,0105223","0,161468","0,200231","0,215499","0,206891","0,205721","0,212052","0,203759","0,186838","0,177659","0,178424","0,174559","0,16383","0,161563","0,171205","0,187897","0,201585","0,205571","0,205834","0,191609","0,176749","0,16636","0,168198","0,17778","0,173193","0,203586","0,223038","0,262869","0,30394","0,342825","0,369922","0,409326"
"0,0231644","0,0229505","0,0227176","0,0224653","0,0222868","0,171441","0,206042","0,218434","0,214737","0,206695","0,220525","0,212829","0,195051","0,186619","0,182048","0,177149","0,169168","0,165865","0,1728","0,188176","0,202383","0,209139","0,206575","0,191585","0,181347","0,170284","0,169922","0,181158","0,184672","0,205369","0,23374","0,272194","0,291534","0,342907","0,398091","0,486733"
"-0,0576151","-0,0579368","-0,0582869","-0,0586664","-0,0589357","0,162414","0,20885","0,221491","0,219722","0,21199","0,212008","0,207485","0,188776","0,182125","0,184197","0,180074","0,168708","0,163509","0,169771","0,187164","0,202106","0,206999","0,202622","0,189565","0,174939","0,167853","0,163271","0,170039","0,168451","0,187458","0,215416","0,263691","0,296186","0,325806","0,373274","0,434774"
"-0,0348731","-0,0351701","-0,0354934","-0,0358438","-0,0360988","0,158792","0,215255","0,227776","0,226109","0,219662","0,225734","0,215568","0,205743","0,195686","0,188628","0,180976","0,172158","0,167054","0,172085","0,188814","0,202329","0,205082","0,204731","0,188876","0,176235","0,166461","0,169016","0,173095","0,172913","0,192603","0,2374","0,274955","0,311084","0,325897","0,376247","0,427216"
"0,0578038","0,0576187","0,0574172","0,0571989","0,0570442","0,186416","0,226446","0,237878","0,240236","0,231254","0,239605","0,235246","0,220168","0,210865","0,205861","0,194702","0,181389","0,172245","0,176619","0,1924","0,204717","0,209315","0,208582","0,19591","0,182478","0,171498","0,169602","0,181349","0,184477","0,202538","0,255073","0,29725","0,319432","0,366371","0,421593","0,471645"
"-0,0158506","-0,0161331","-0,0164406","-0,0167738","-0,0170117","0,175797","0,225239","0,243314","0,242976","0,237787","0,232828","0,222001","0,221218","0,215011","0,207782","0,194558","0,182268","0,173236","0,174462","0,188056","0,201512","0,204284","0,204431","0,186719","0,175485","0,167091","0,163585","0,168441","0,171606","0,184639","0,21616","0,249771","0,260499","0,291341","0,361735","0,384605"
"-0,0205044","-0,0208084","-0,0211393","-0,0214979","-0,0217491","0,193166","0,242472","0,260183","0,26046","0,255374","0,249872","0,249176","0,238817","0,230799","0,225796","0,208398","0,188953","0,177825","0,178091","0,192872","0,20501","0,211344","0,208134","0,195431","0,178433","0,169725","0,165279","0,17159","0,168489","0,192618","0,23301","0,258351","0,29543","0,306437","0,381054","0,482939"
"0,0251199","0,0248703","0,0245985","0,0243042","0,0240946","0,196107","0,24959","0,270208","0,269668","0,271974","0,271704","0,258718","0,250828","0,241826","0,23078","0,213231","0,194816","0,178291","0,178923","0,192537","0,204739","0,209765","0,207035","0,192039","0,176119","0,166139","0,167109","0,175708","0,180006","0,193307","0,221481","0,276085","0,292131","0,312582","0,373672","0,481263"
"0,0374505","0,0372106","0,0369496","0,0366667","0,0364674","0,205203","0,262382","0,278037","0,279096","0,278821","0,275438","0,266215","0,25897","0,251377","0,236183","0,21764","0,197065","0,182846","0,182492","0,19537","0,204788","0,210731","0,205505","0,191628","0,1767","0,168092","0,166365","0,176311","0,17615","0,197309","0,22332","0,262463","0,310775","0,327163","0,366993","0,491769"
"0,0385083","0,0382619","0,0379936","0,0377029","0,0374957","0,207145","0,267036","0,289867","0,292887","0,293398","0,288987","0,27696","0,271737","0,258173","0,247479","0,225073","0,203896","0,187642","0,185144","0,195735","0,20415","0,208145","0,205806","0,192685","0,177993","0,167763","0,165243","0,179324","0,176772","0,190385","0,224601","0,254464","0,282917","0,306883","0,404296","0,4491"
"0,0592564","0,0590255","0,0587741","0,0585018","0,0583069","0,216469","0,28201","0,302407","0,308315","0,30561","0,306394","0,298568","0,2899","0,277181","0,25657","0,234121","0,20808","0,191199","0,188511","0,199217","0,209176","0,213324","0,209345","0,196388","0,183222","0,174041","0,173772","0,17938","0,177598","0,202216","0,240983","0,271321","0,305679","0,35118","0,384106","0,511801"
"0,0874911","0,0872914","0,087074","0,0868386","0,0866766","0,234292","0,287766","0,309067","0,314851","0,318734","0,321118","0,311261","0,294476","0,280613","0,262721","0,23688","0,211717","0,194548","0,1901","0,201801","0,21235","0,214684","0,213016","0,197028","0,18325","0,179218","0,17446","0,18576","0,191703","0,194946","0,237874","0,277978","0,308216","0,34369","0,403031","0,461544"
"0,0233611","0,023075","0,0227635","0,0224261","0,0221952","0,23379","0,29086","0,312376","0,31625","0,321793","0,318134","0,306855","0,289556","0,281837","0,261059","0,238767","0,212316","0,196741","0,188696","0,200044","0,209053","0,213429","0,208266","0,195494","0,182829","0,174586","0,168865","0,178662","0,184483","0,196243","0,225796","0,287436","0,321933","0,344323","0,373878","0,459645"
"0,106823","0,10664","0,106441","0,106226","0,106076","0,240104","0,298489","0,320184","0,321775","0,328758","0,334118","0,321985","0,309443","0,296676","0,270047","0,243459","0,218195","0,201613","0,194794","0,202799","0,212598","0,216267","0,211328","0,198348","0,183047","0,177205","0,182553","0,194502","0,199057","0,205918","0,249738","0,281708","0,330927","0,362436","0,447686","0,5478"
"0,0237233","0,0234273","0,023105","0,0227559","0,0225163","0,240364","0,298202","0,324836","0,327551","0,334338","0,332692","0,319605","0,304916","0,297576","0,277845","0,246187","0,222049","0,201043","0,193549","0,200979","0,20979","0,215455","0,213678","0,196889","0,183138","0,173519","0,176349","0,184353","0,184378","0,199838","0,247133","0,276927","0,298562","0,348633","0,401928","0,473828"
"0,0579852","0,0577241","0,0574398","0,057132","0,0569214","0,250837","0,312006","0,335944","0,33972","0,348036","0,348513","0,342744","0,323553","0,306446","0,283114","0,253468","0,228758","0,206276","0,196485","0,205952","0,214564","0,217198","0,212523","0,198723","0,185755","0,18067","0,17958","0,191416","0,196229","0,220903","0,265782","0,297034","0,325611","0,37323","0,430642","0,507675"
"0,0674139","0,067164","0,066892","0,0665973","0,0663918","0,245936","0,315444","0,340899","0,34472","0,352314","0,352462","0,340847","0,327366","0,310133","0,285985","0,254743","0,228545","0,208631","0,198065","0,205321","0,21246","0,216078","0,213241","0,198935","0,182873","0,174418","0,174773","0,186869","0,188974","0,195927","0,240302","0,272416","0,314199","0,32717","0,386886","0,496893"
"0,0822905","0,0820546","0,0817977","0,0815196","0,08133","0,258166","0,325345","0,350715","0,351832","0,360825","0,360279","0,346888","0,329234","0,317729","0,289843","0,261106","0,233508","0,211149","0,199883","0,203896","0,212698","0,216576","0,211213","0,196385","0,183005","0,175907","0,174895","0,185577","0,179545","0,201245","0,247606","0,265259","0,307917","0,363072","0,351482","0,459789"
"0,112846","0,11264","0,112415","0,112172","0,112008","0,269896","0,332259","0,36063","0,369418","0,378264","0,374021","0,357121","0,345083","0,326872","0,301326","0,270672","0,241149","0,21618","0,205061","0,210651","0,215757","0,218294","0,214076","0,203327","0,189362","0,17914","0,180443","0,198099","0,196873","0,218683","0,251443","0,308944","0,335183","0,363163","0,402578","0,459966"
"0,128501","0,128318","0,128119","0,127904","0,127759","0,267305","0,338025","0,360708","0,366762","0,371862","0,373459","0,354708","0,342335","0,329355","0,301256","0,2707","0,237718","0,21325","0,202017","0,205773","0,212372","0,215575","0,211669","0,197198","0,183507","0,176452","0,178496","0,185222","0,188009","0,200815","0,245002","0,259246","0,276929","0,339195","0,383601","0,411333"
"0,0507583","0,0504641","0,0501438","0,0497968","0,0495626","0,272749","0,343657","0,368039","0,374816","0,382599","0,379111","0,367982","0,353856","0,332146","0,302169","0,273601","0,241815","0,216167","0,204333","0,208966","0,218255","0,219276","0,214803","0,199686","0,186723","0,176488","0,177734","0,191859","0,196418","0,219261","0,266793","0,28743","0,310166","0,340443","0,411213","0,480345"
